0	0.01541899
0.1	0.01541899
0.101001	0.01542366
0.102002	0.01543094
0.103003	0.01544092
0.104004	0.01545356
0.105005	0.01546741
0.106006	0.01547973
0.107007	0.01549035
0.108008	0.01549907
0.109009	0.01550588
0.11001	0.0155118
0.111011	0.01551758
0.112012	0.01552313
0.113013	0.01552833
0.114014	0.01553296
0.115015	0.01553356
0.116016	0.01552897
0.117017	0.01551885
0.118018	0.01550293
0.119019	0.01548101
0.12002	0.01545692
0.121021	0.01543055
0.122022	0.01540183
0.123023	0.01537058
0.124024	0.01533564
0.125025	0.01529372
0.126026	0.01524452
0.127027	0.01518775
0.128028	0.01512328
0.129029	0.01505185
0.13003	0.01497436
0.131031	0.01489069
0.132032	0.01480069
0.133033	0.01470411
0.134034	0.01460089
0.135035	0.01449097
0.136036	0.01437435
0.137037	0.01425104
0.138038	0.0141212
0.139039	0.01398285
0.14004	0.01383572
0.141041	0.01367967
0.142042	0.0135145
0.143043	0.01334091
0.144044	0.01316443
0.145045	0.01298546
0.146046	0.0128044
0.147047	0.01262184
0.148048	0.01243597
0.149049	0.01224296
0.15005	0.01204285
0.151051	0.01183569
0.152052	0.01162141
0.153053	0.01140256
0.1540541	0.01118115
0.1550551	0.01095752
0.1560561	0.01073204
0.1570571	0.01050505
0.1580581	0.01027522
0.1590591	0.01004239
0.1600601	0.009806762
0.1610611	0.009568574
0.1620621	0.009328169
0.1630631	0.009089892
0.1640641	0.008854232
0.1650651	0.008621676
0.1660661	0.008392711
0.1670671	0.008166725
0.1680681	0.007940944
0.1690691	0.007715551
0.1700701	0.007490711
0.1710711	0.007266572
0.1720721	0.007045381
0.1730731	0.006829457
0.1740741	0.006619197
0.1750751	0.006414989
0.1760761	0.006217208
0.1770771	0.006023256
0.1780781	0.005832077
0.1790791	0.005643699
0.1800801	0.005458126
0.1810811	0.005275345
0.1820821	0.005099123
0.1830831	0.004930019
0.1840841	0.004768261
0.1850851	0.004614061
0.1860861	0.004467372
0.1870871	0.004326738
0.1880881	0.004192183
0.1890891	0.004063685
0.1900901	0.003941212
0.1910911	0.003825376
0.1920921	0.003717399
0.1930931	0.003617394
0.1940941	0.003525459
0.1950951	0.003441684
0.1960961	0.003370169
0.1970971	0.00331373
0.1980981	0.003272839
0.1990991	0.003247971
0.2001001	0.003239608
0.2011011	0.003246414
0.2021021	0.003268362
0.2031031	0.003305798
0.2041041	0.003359062
0.2051051	0.003428632
0.2061061	0.003519084
0.2071071	0.00363103
0.2081081	0.003765039
0.2091091	0.003921671
0.2101101	0.004105047
0.2111111	0.004327077
0.2121121	0.004589328
0.2131131	0.004893376
0.2141141	0.005240802
0.2151151	0.005635404
0.2161161	0.006081752
0.2171171	0.006581715
0.2181181	0.00713715
0.2191191	0.007749897
0.2201201	0.008445092
0.2211211	0.009233864
0.2221221	0.01012012
0.2231231	0.01110777
0.2241241	0.01220072
0.2251251	0.01340901
0.2261261	0.01473718
0.2271271	0.01618947
0.2281281	0.01777004
0.2291291	0.01948057
0.2301301	0.02131237
0.2311311	0.02326827
0.2321321	0.02535092
0.2331331	0.02756278
0.2341341	0.02990995
0.2351351	0.03240129
0.2361361	0.03503938
0.2371371	0.03782656
0.2381381	0.04076495
0.2391391	0.04384686
0.2401401	0.0470661
0.2411411	0.05042277
0.2421421	0.05391669
0.2431431	0.05754735
0.2441441	0.06130444
0.2451451	0.06518339
0.2461461	0.06918191
0.2471471	0.07329741
0.2481481	0.07752775
0.2491491	0.08187895
0.2501501	0.08634818
0.2511511	0.0909323
0.2521521	0.09562794
0.2531531	0.1004296
0.2541541	0.1053287
0.2551551	0.1103207
0.2561561	0.1154009
0.2571571	0.1205648
0.2581581	0.1257982
0.2591591	0.1310859
0.2601601	0.1364216
0.2611611	0.1417988
0.2621621	0.1472109
0.2631632	0.1526498
0.2641642	0.1581082
0.2651652	0.1635792
0.2661662	0.1690565
0.2671672	0.1745335
0.2681682	0.1800004
0.2691692	0.1854504
0.2701702	0.1908772
0.2711712	0.1962746
0.2721722	0.2016349
0.2731732	0.2069452
0.2741742	0.2121993
0.2751752	0.2173916
0.2761762	0.2225164
0.2771772	0.2275695
0.2781782	0.2325472
0.2791792	0.237445
0.2801802	0.2422588
0.2811812	0.2469848
0.2821822	0.251618
0.2831832	0.2561544
0.2841842	0.2605911
0.2851852	0.2649254
0.2861862	0.2691551
0.2871872	0.2732731
0.2881882	0.2772761
0.2891892	0.2811626
0.2901902	0.2849312
0.2911912	0.2885809
0.2921922	0.2921109
0.2931932	0.2955208
0.2941942	0.2988104
0.2951952	0.3019798
0.2961962	0.3050286
0.2971972	0.307956
0.2981982	0.3107626
0.2991992	0.3134494
0.3002002	0.3160175
0.3012012	0.3184692
0.3022022	0.3208065
0.3032032	0.3230314
0.3042042	0.325146
0.3052052	0.3271523
0.3062062	0.329048
0.3072072	0.3308334
0.3082082	0.3325106
0.3092092	0.3340817
0.3102102	0.3355491
0.3112112	0.336912
0.3122122	0.3381723
0.3132132	0.3393323
0.3142142	0.3403945
0.3152152	0.3413623
0.3162162	0.3422433
0.3172172	0.3430404
0.3182182	0.3437565
0.3192192	0.3443944
0.3202202	0.3449556
0.3212212	0.3454402
0.3222222	0.3458508
0.3232232	0.3461898
0.3242242	0.3464595
0.3252252	0.3466637
0.3262262	0.3468051
0.3272272	0.3468864
0.3282282	0.3469099
0.3292292	0.3468781
0.3302302	0.3467938
0.3312312	0.3466595
0.3322322	0.3464773
0.3332332	0.3462494
0.3342342	0.3459778
0.3352352	0.3456628
0.3362362	0.3453065
0.3372372	0.3449106
0.3382382	0.3444767
0.3392392	0.3440066
0.3402402	0.3435014
0.3412412	0.3429627
0.3422422	0.3423922
0.3432432	0.3417912
0.3442442	0.3411624
0.3452452	0.3405084
0.3462462	0.3398307
0.3472472	0.3391308
0.3482482	0.3384098
0.3492492	0.3376665
0.3502502	0.3369013
0.3512512	0.3361151
0.3522522	0.3353086
0.3532532	0.3344826
0.3542542	0.3336378
0.3552552	0.3327749
0.3562562	0.3318945
0.3572572	0.3309972
0.3582582	0.3300842
0.3592592	0.3291599
0.3602602	0.3282248
0.3612612	0.32728
0.3622622	0.3263258
0.3632632	0.3253631
0.3642642	0.3243929
0.3652653	0.3234158
0.3662663	0.3224322
0.3672673	0.3214428
0.3682683	0.320448
0.3692693	0.3194484
0.3702703	0.3184445
0.3712713	0.3174368
0.3722723	0.3164258
0.3732733	0.3154137
0.3742743	0.3144016
0.3752753	0.31339
0.3762763	0.3123795
0.3772773	0.3113703
0.3782783	0.3103594
0.3792793	0.309347
0.3802803	0.3083335
0.3812813	0.3073189
0.3822823	0.3063029
0.3832833	0.305284
0.3842843	0.3042623
0.3852853	0.3032378
0.3862863	0.3022104
0.3872873	0.301179
0.3882883	0.3001426
0.3892893	0.2991008
0.3902903	0.2980534
0.3912913	0.2970001
0.3922923	0.2959404
0.3932933	0.2948741
0.3942943	0.2938007
0.3952953	0.2927199
0.3962963	0.2916313
0.3972973	0.2905384
0.3982983	0.2894414
0.3992993	0.2883401
0.4003003	0.2872343
0.4013013	0.2861226
0.4023023	0.2849999
0.4033033	0.2838658
0.4043043	0.2827196
0.4053053	0.2815609
0.4063063	0.2803899
0.4073073	0.2792072
0.4083083	0.2780125
0.4093093	0.2768055
0.4103103	0.2755859
0.4113113	0.2743561
0.4123123	0.2731178
0.4133133	0.2718711
0.4143143	0.2706159
0.4153153	0.2693525
0.4163163	0.2680809
0.4173173	0.2668014
0.4183183	0.2655143
0.4193193	0.2642197
0.4203203	0.262918
0.4213213	0.2616076
0.4223223	0.2602888
0.4233233	0.2589618
0.4243243	0.2576269
0.4253253	0.2562856
0.4263263	0.2549414
0.4273273	0.2535949
0.4283283	0.2522468
0.4293293	0.2508977
0.4303303	0.2495448
0.4313313	0.2481858
0.4323323	0.246821
0.4333333	0.2454506
0.4343343	0.2440748
0.4353353	0.2426956
0.4363363	0.2413137
0.4373373	0.2399297
0.4383383	0.2385437
0.4393393	0.2371562
0.4403403	0.2357738
0.4413413	0.2343972
0.4423423	0.2330274
0.4433433	0.2316648
0.4443443	0.2303087
0.4453453	0.2289525
0.4463463	0.2275963
0.4473473	0.22624
0.4483483	0.2248836
0.4493493	0.2235278
0.4503503	0.2221737
0.4513513	0.2208213
0.4523523	0.2194706
0.4533533	0.2181216
0.4543543	0.2167786
0.4553553	0.215444
0.4563563	0.2141181
0.4573573	0.2128013
0.4583583	0.2114938
0.4593593	0.2101885
0.4603603	0.2088844
0.4613613	0.207581
0.4623623	0.2062782
0.4633633	0.2049759
0.4643643	0.2036755
0.4653654	0.2023769
0.4663664	0.2010799
0.4673674	0.1997842
0.4683684	0.1984916
0.4693694	0.1972066
0.4703704	0.1959292
0.4713714	0.1946596
0.4723724	0.1933982
0.4733734	0.1921408
0.4743744	0.1908833
0.4753754	0.1896254
0.4763764	0.1883667
0.4773774	0.1871068
0.4783784	0.1858483
0.4793794	0.1845922
0.4803804	0.1833384
0.4813814	0.1820868
0.4823824	0.1808373
0.4833834	0.1795923
0.4843844	0.1783517
0.4853854	0.1771157
0.4863864	0.1758843
0.4873874	0.1746564
0.4883884	0.1734267
0.4893894	0.1721951
0.4903904	0.1709612
0.4913914	0.1697247
0.4923924	0.1684863
0.4933934	0.1672471
0.4943944	0.1660069
0.4953954	0.1647655
0.4963964	0.1635226
0.4973974	0.1622822
0.4983984	0.1610467
0.4993994	0.1598163
0.5004004	0.1585913
0.5014014	0.157372
0.5024024	0.1561532
0.5034034	0.1549335
0.5044044	0.1537131
0.5054054	0.1524916
0.5064064	0.1512691
0.5074074	0.1500455
0.5084084	0.1488208
0.5094094	0.1475947
0.5104104	0.1463673
0.5114114	0.1451398
0.5124124	0.1439152
0.5134134	0.1426936
0.5144144	0.1414752
0.5154154	0.1402601
0.5164164	0.1390451
0.5174174	0.1378271
0.5184184	0.1366058
0.5194194	0.1353811
0.5204204	0.1341526
0.5214214	0.1329187
0.5224224	0.1316785
0.5234234	0.1304317
0.5244244	0.1291777
0.5254254	0.1279161
0.5264264	0.1266482
0.5274274	0.1253736
0.5284284	0.1240921
0.5294294	0.1228034
0.5304304	0.1215065
0.5314314	0.1201995
0.5324324	0.1188821
0.5334334	0.1175537
0.5344344	0.116214
0.5354354	0.1148627
0.5364364	0.1134997
0.5374374	0.1121245
0.5384384	0.1107369
0.5394394	0.1093363
0.5404404	0.1079225
0.5414414	0.1064949
0.5424424	0.1050534
0.5434434	0.1035977
0.5444444	0.1021275
0.5454454	0.1006444
0.5464464	0.09914836
0.5474474	0.09763954
0.5484484	0.09611799
0.5494494	0.09458414
0.5504504	0.09304232
0.5514514	0.091493
0.5524524	0.08993664
0.5534534	0.08837373
0.5544544	0.08680473
0.5554554	0.08523001
0.5564564	0.08365019
0.5574574	0.0820659
0.5584584	0.08047785
0.5594594	0.07888799
0.5604604	0.07729793
0.5614614	0.07570862
0.5624624	0.07412098
0.5634634	0.07253598
0.5644644	0.07095647
0.5654655	0.0693841
0.5664665	0.06781995
0.5674675	0.06626508
0.5684685	0.06472056
0.5694695	0.06318518
0.5704705	0.06165979
0.5714715	0.06014529
0.5724725	0.05864251
0.5734735	0.0571527
0.5744745	0.05567825
0.5754755	0.05422004
0.5764765	0.0527789
0.5774775	0.05135562
0.5784785	0.04995094
0.5794795	0.0485657
0.5804805	0.04720047
0.5814815	0.04585577
0.5824825	0.04453205
0.5834835	0.04323127
0.5844845	0.04195445
0.5854855	0.04070204
0.5864865	0.03947441
0.5874875	0.0382719
0.5884885	0.03709068
0.5894895	0.03593028
0.5904905	0.03479058
0.5914915	0.03367139
0.5924925	0.03257325
0.5934935	0.03150174
0.5944945	0.03045692
0.5954955	0.0294388
0.5964965	0.0284473
0.5974975	0.02748098
0.5984985	0.02653674
0.5994995	0.02561416
0.6005005	0.02471275
0.6015015	0.023832
0.6025025	0.02297359
0.6035035	0.02213895
0.6045045	0.02132783
0.6055055	0.02053992
0.6065065	0.01977492
0.6075075	0.01903107
0.6085085	0.01830747
0.6095095	0.0176036
0.6105105	0.01691895
0.6115115	0.01625298
0.6125125	0.01560527
0.6135135	0.01497533
0.6145145	0.0143626
0.6155155	0.01376655
0.6165165	0.0131877
0.6175175	0.0126287
0.6185185	0.01208932
0.6195195	0.01156936
0.6205205	0.0110686
0.6215215	0.01058497
0.6225225	0.01011589
0.6235235	0.009660875
0.6245245	0.009219469
0.6255255	0.008791203
0.6265265	0.008378401
0.6275275	0.007982254
0.6285285	0.007602594
0.6295295	0.007239268
0.6305305	0.006892126
0.6315315	0.006561069
0.6325325	0.006245974
0.6335335	0.005946718
